;game_id_towers;game_id_monsters;team_monsters;time_monsters;team_towers;time_towers
2211;29fb295a-7ffa-4a21-8a87-02990e590c2a;29fb295a-7ffa-4a21-8a87-02990e590c2a;bDragons;10.107;bTowers;9.702
2212;00265d98-0c54-4c63-935e-7367e934f06f;00265d98-0c54-4c63-935e-7367e934f06f;rDragons;8.972;bTowers;4.359
2213;c0b753b7-d8b4-4f4c-ab2d-532bd7399b17;c0b753b7-d8b4-4f4c-ab2d-532bd7399b17;rDragons;4.272;bTowers;4.125
2214;c0b753b7-d8b4-4f4c-ab2d-532bd7399b17;c0b753b7-d8b4-4f4c-ab2d-532bd7399b17;rDragons;4.272;bTowers;6.558
2215;0fa8104a-de29-4e17-b2d1-1fa234f8240a;;;;bTowers;10.237
2216;2384bef4-071b-46c9-a331-a01a3ee838ef;2384bef4-071b-46c9-a331-a01a3ee838ef;bDragons;4.112;bTowers;9.987
2217;a30f4ec7-594b-4c1e-876b-2f62e5b1b163;a30f4ec7-594b-4c1e-876b-2f62e5b1b163;bDragons;4.297;bTowers;10.931
2218;90a94d31-1093-4a0a-b970-7275ef4aa53d;;;;bTowers;3.526
2219;06fa7b0f-219f-453c-8f32-81750ba6f885;06fa7b0f-219f-453c-8f32-81750ba6f885;bDragons;10.516;bTowers;9.195
2220;affc26d5-637f-4bc1-895a-24261b021645;affc26d5-637f-4bc1-895a-24261b021645;bDragons;7.073;bTowers;9.883
2221;23696402-d8a7-417f-892c-d3d85d464b3b;23696402-d8a7-417f-892c-d3d85d464b3b;rDragons;4.174;bTowers;3.991
2222;23696402-d8a7-417f-892c-d3d85d464b3b;23696402-d8a7-417f-892c-d3d85d464b3b;rDragons;4.174;bTowers;8.379
2223;eede4d84-a382-48d1-b3a3-964c9ee37d13;eede4d84-a382-48d1-b3a3-964c9ee37d13;rDragons;9.759;bTowers;9.944
2224;069cf8d5-f875-47ce-866a-bbbaee051e6b;;;;bTowers;9.278
2225;b975072f-5327-4b4d-b3ed-ca4ea0cdab97;b975072f-5327-4b4d-b3ed-ca4ea0cdab97;rDragons;4.057;bTowers;4.06
2226;13634a93-4bfe-42a1-9f9a-d11ee5e84330;13634a93-4bfe-42a1-9f9a-d11ee5e84330;bDragons;4.491;bTowers;6.809
2227;13634a93-4bfe-42a1-9f9a-d11ee5e84330;13634a93-4bfe-42a1-9f9a-d11ee5e84330;bDragons;4.491;bTowers;10.685
2228;13634a93-4bfe-42a1-9f9a-d11ee5e84330;13634a93-4bfe-42a1-9f9a-d11ee5e84330;bDragons;4.491;bTowers;4.005
2229;9ff033b6-fb91-4495-aef9-5a1092639768;9ff033b6-fb91-4495-aef9-5a1092639768;bDragons;4.761;bTowers;4.36
2230;4afca13e-a81b-4e1f-b976-68e9bf9cc7e2;4afca13e-a81b-4e1f-b976-68e9bf9cc7e2;bDragons;9.707;bTowers;8.429
2231;1f2dd866-5e1f-4359-9108-02e64afb4143;1f2dd866-5e1f-4359-9108-02e64afb4143;bDragons;10.576;bTowers;4.487
2232;1f2dd866-5e1f-4359-9108-02e64afb4143;1f2dd866-5e1f-4359-9108-02e64afb4143;bDragons;10.576;bTowers;8.257
2233;a9767da1-889a-4948-bcd2-260d2534b0f9;;;;bTowers;9.82
2234;0ede8cc8-0eec-4e3a-ba0c-be5250093c4b;0ede8cc8-0eec-4e3a-ba0c-be5250093c4b;bDragons;10.145;bTowers;3.933
2235;012de008-c74e-4c1d-9652-ed925b127833;012de008-c74e-4c1d-9652-ed925b127833;bDragons;9.4;bTowers;8.707
2236;8295c19a-59c4-4790-9f64-1e8e4e683355;;;;bTowers;3.907
2237;6ae1e65f-2c85-483d-8628-4ff5b47d2059;;;;bTowers;10.826
2238;6ae1e65f-2c85-483d-8628-4ff5b47d2059;;;;bTowers;9.318
2239;dcbfc4e0-81f3-40d2-977d-f9865440faf6;dcbfc4e0-81f3-40d2-977d-f9865440faf6;rHeralds;7.556;bTowers;7.832
2240;dcbfc4e0-81f3-40d2-977d-f9865440faf6;dcbfc4e0-81f3-40d2-977d-f9865440faf6;rDragons;5.6;bTowers;7.832
2241;9cd08aa5-880e-4a31-b338-7e0b981ee6fb;9cd08aa5-880e-4a31-b338-7e0b981ee6fb;bHeralds;10.423;bTowers;10.872
2242;9cd08aa5-880e-4a31-b338-7e0b981ee6fb;9cd08aa5-880e-4a31-b338-7e0b981ee6fb;bHeralds;10.423;bTowers;7.373
2243;f9effdcd-22ca-4020-98de-42744d81399f;f9effdcd-22ca-4020-98de-42744d81399f;bDragons;7.275;bTowers;9.857
2244;a2ef5c8f-9754-4e82-9e2a-f4e1e41fc8a5;;;;bTowers;3.803
2245;a2ef5c8f-9754-4e82-9e2a-f4e1e41fc8a5;;;;bTowers;8.051
2246;a2ef5c8f-9754-4e82-9e2a-f4e1e41fc8a5;;;;bTowers;6.313
2247;4a0b2f1b-2109-4135-bfbb-be0053cf9c32;;;;bTowers;4.209
2248;a5609b17-ba55-4fb6-b2d7-fe5c462e1516;a5609b17-ba55-4fb6-b2d7-fe5c462e1516;rHeralds;8.48;bTowers;3.786
2249;a5609b17-ba55-4fb6-b2d7-fe5c462e1516;a5609b17-ba55-4fb6-b2d7-fe5c462e1516;rDragons;7.107;bTowers;3.786
2250;7026085d-ac6c-433d-b9b7-3f7fe37e8ce4;7026085d-ac6c-433d-b9b7-3f7fe37e8ce4;bHeralds;10.686;bTowers;9.985
2251;132e418a-86de-4339-ba21-f89c5ed238a9;132e418a-86de-4339-ba21-f89c5ed238a9;bHeralds;8.601;bTowers;4.133
2252;132e418a-86de-4339-ba21-f89c5ed238a9;132e418a-86de-4339-ba21-f89c5ed238a9;bDragons;10.966;bTowers;4.133
2253;132e418a-86de-4339-ba21-f89c5ed238a9;132e418a-86de-4339-ba21-f89c5ed238a9;bHeralds;8.601;bTowers;8.165
2254;132e418a-86de-4339-ba21-f89c5ed238a9;132e418a-86de-4339-ba21-f89c5ed238a9;bDragons;10.966;bTowers;8.165
2255;5b730dbc-1d6a-4315-974c-64b55fc800a1;;;;bTowers;6.323
2256;5b730dbc-1d6a-4315-974c-64b55fc800a1;;;;bTowers;3.83
2257;27bebff9-98ff-48f4-920a-62a1603ca16e;27bebff9-98ff-48f4-920a-62a1603ca16e;rDragons;7.867;bTowers;5.732
2258;27bebff9-98ff-48f4-920a-62a1603ca16e;27bebff9-98ff-48f4-920a-62a1603ca16e;rDragons;7.867;bTowers;3.717
2259;4b575fd3-b2dd-4b22-90b6-dbabf3347f89;;;;bTowers;4.743
2260;c0b46e8d-07b4-4807-9cda-caf94a563986;c0b46e8d-07b4-4807-9cda-caf94a563986;bDragons;10.14;bTowers;3.778
2261;c0b46e8d-07b4-4807-9cda-caf94a563986;c0b46e8d-07b4-4807-9cda-caf94a563986;bDragons;10.14;bTowers;7.772
2262;c0b46e8d-07b4-4807-9cda-caf94a563986;c0b46e8d-07b4-4807-9cda-caf94a563986;bDragons;10.14;bTowers;5.72
2263;b18a613e-09fa-4579-9710-347cffedf837;b18a613e-09fa-4579-9710-347cffedf837;rDragons;6.758;bTowers;5.826
2264;b18a613e-09fa-4579-9710-347cffedf837;b18a613e-09fa-4579-9710-347cffedf837;bHeralds;10.369;bTowers;5.826
2265;b18a613e-09fa-4579-9710-347cffedf837;b18a613e-09fa-4579-9710-347cffedf837;rDragons;6.758;bTowers;3.829
2266;b18a613e-09fa-4579-9710-347cffedf837;b18a613e-09fa-4579-9710-347cffedf837;bHeralds;10.369;bTowers;3.829
2267;86b24daa-ed8b-45f7-9de3-843b554d2b9a;86b24daa-ed8b-45f7-9de3-843b554d2b9a;rHeralds;6.639;bTowers;5.985
2268;86b24daa-ed8b-45f7-9de3-843b554d2b9a;86b24daa-ed8b-45f7-9de3-843b554d2b9a;rDragons;9.128;bTowers;5.985
2269;86b24daa-ed8b-45f7-9de3-843b554d2b9a;86b24daa-ed8b-45f7-9de3-843b554d2b9a;rHeralds;6.639;bTowers;3.865
2270;86b24daa-ed8b-45f7-9de3-843b554d2b9a;86b24daa-ed8b-45f7-9de3-843b554d2b9a;rDragons;9.128;bTowers;3.865
2271;1e95d85a-075e-4f03-a459-87e73a3437dc;;;;bTowers;6.339
2272;1e95d85a-075e-4f03-a459-87e73a3437dc;;;;bTowers;3.821
2273;279876b7-9c55-49b8-ab87-5cd09f4ae0f2;;;;bTowers;3.378
2274;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;rDragons;6.819;bTowers;4.308
2275;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;bHeralds;10.966;bTowers;4.308
2276;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;rDragons;6.819;bTowers;8.481
2277;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;bHeralds;10.966;bTowers;8.481
2278;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;rDragons;6.819;bTowers;6.079
2279;2a504003-dfd9-4b08-885c-5baa1378f891;2a504003-dfd9-4b08-885c-5baa1378f891;bHeralds;10.966;bTowers;6.079
2280;9688874f-b2b0-4cca-9837-7bdc639e72f6;9688874f-b2b0-4cca-9837-7bdc639e72f6;bHeralds;6.718;bTowers;6.277
2281;9688874f-b2b0-4cca-9837-7bdc639e72f6;9688874f-b2b0-4cca-9837-7bdc639e72f6;bDragons;9.854;bTowers;6.277
2282;9688874f-b2b0-4cca-9837-7bdc639e72f6;9688874f-b2b0-4cca-9837-7bdc639e72f6;bHeralds;6.718;bTowers;3.84
2283;9688874f-b2b0-4cca-9837-7bdc639e72f6;9688874f-b2b0-4cca-9837-7bdc639e72f6;bDragons;9.854;bTowers;3.84
2284;216766bf-1bcd-4a3b-9b6c-31ebce6228e7;;;;bTowers;10.445
2285;216766bf-1bcd-4a3b-9b6c-31ebce6228e7;;;;bTowers;10.838
2286;07e304fa-0d7b-4c47-afc4-93a00e4c8b37;;;;bTowers;10.114
2287;224f5ac4-2d42-4ded-a956-1e117f1f2775;224f5ac4-2d42-4ded-a956-1e117f1f2775;bHeralds;10.296;bTowers;5.744
2288;224f5ac4-2d42-4ded-a956-1e117f1f2775;224f5ac4-2d42-4ded-a956-1e117f1f2775;bDragons;8.873;bTowers;5.744
2289;224f5ac4-2d42-4ded-a956-1e117f1f2775;224f5ac4-2d42-4ded-a956-1e117f1f2775;bHeralds;10.296;bTowers;3.8
2290;224f5ac4-2d42-4ded-a956-1e117f1f2775;224f5ac4-2d42-4ded-a956-1e117f1f2775;bDragons;8.873;bTowers;3.8
2291;4eeeb0de-e8d9-45a7-b215-30078c0efef8;4eeeb0de-e8d9-45a7-b215-30078c0efef8;rDragons;9.873;bTowers;3.624
2292;4eeeb0de-e8d9-45a7-b215-30078c0efef8;4eeeb0de-e8d9-45a7-b215-30078c0efef8;bHeralds;9.941;bTowers;3.624
2293;c987ff17-ccda-4c0e-8552-32334710dfc9;c987ff17-ccda-4c0e-8552-32334710dfc9;rDragons;10.369;bTowers;5.305
2294;c987ff17-ccda-4c0e-8552-32334710dfc9;c987ff17-ccda-4c0e-8552-32334710dfc9;rDragons;10.369;bTowers;4.184
2295;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;rHeralds;6.578;bTowers;5.725
2296;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;rDragons;8.997;bTowers;5.725
2297;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;rHeralds;6.578;bTowers;3.66
2298;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;b03e7b5f-0b98-4fb7-a3e0-d17e17b1ed4a;rDragons;8.997;bTowers;3.66
2299;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bHeralds;8.196;bTowers;7.102
2300;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bDragons;10.809;bTowers;7.102
2301;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bHeralds;8.196;bTowers;8.98
2302;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bDragons;10.809;bTowers;8.98
2303;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bHeralds;8.196;bTowers;9.11
2304;e93b5633-9767-4234-b78f-ec9178b0230e;e93b5633-9767-4234-b78f-ec9178b0230e;bDragons;10.809;bTowers;9.11
2305;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;rDragons;6.27;bTowers;8.129
2306;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;bHeralds;10.699;bTowers;8.129
2307;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;rDragons;6.27;bTowers;5.75
2308;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;bHeralds;10.699;bTowers;5.75
2309;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;rDragons;6.27;bTowers;3.88
2310;5d7923cf-f057-459c-8fdd-117cfe7ee249;5d7923cf-f057-459c-8fdd-117cfe7ee249;bHeralds;10.699;bTowers;3.88
2311;f3734f22-6784-49ae-89aa-826d28254b1d;f3734f22-6784-49ae-89aa-826d28254b1d;bHeralds;10.649;bTowers;10.031
2312;f3734f22-6784-49ae-89aa-826d28254b1d;f3734f22-6784-49ae-89aa-826d28254b1d;bHeralds;10.649;bTowers;7.963
2313;f3734f22-6784-49ae-89aa-826d28254b1d;f3734f22-6784-49ae-89aa-826d28254b1d;bHeralds;10.649;bTowers;3.836
2314;f3734f22-6784-49ae-89aa-826d28254b1d;f3734f22-6784-49ae-89aa-826d28254b1d;bHeralds;10.649;bTowers;10.603
2315;790fe9d2-99bf-47d9-9ee6-d8d8e87bffc9;790fe9d2-99bf-47d9-9ee6-d8d8e87bffc9;rDragons;10.928;bTowers;5.345
2316;790fe9d2-99bf-47d9-9ee6-d8d8e87bffc9;790fe9d2-99bf-47d9-9ee6-d8d8e87bffc9;rDragons;10.928;bTowers;3.502
2317;3b89489a-3e8d-406c-9a9e-193b5321af37;3b89489a-3e8d-406c-9a9e-193b5321af37;rDragons;6.558;bTowers;4.745
2318;3b89489a-3e8d-406c-9a9e-193b5321af37;3b89489a-3e8d-406c-9a9e-193b5321af37;bHeralds;7.111;bTowers;4.745
2319;3b89489a-3e8d-406c-9a9e-193b5321af37;3b89489a-3e8d-406c-9a9e-193b5321af37;rDragons;6.558;bTowers;6.686
2320;3b89489a-3e8d-406c-9a9e-193b5321af37;3b89489a-3e8d-406c-9a9e-193b5321af37;bHeralds;7.111;bTowers;6.686
2321;22f47585-b42f-46e6-aa1b-f3a8197034c8;22f47585-b42f-46e6-aa1b-f3a8197034c8;rHeralds;6.436;bTowers;3.807
2322;22f47585-b42f-46e6-aa1b-f3a8197034c8;22f47585-b42f-46e6-aa1b-f3a8197034c8;bDragons;6.542;bTowers;3.807
2323;22f47585-b42f-46e6-aa1b-f3a8197034c8;22f47585-b42f-46e6-aa1b-f3a8197034c8;rHeralds;6.436;bTowers;6.175
2324;22f47585-b42f-46e6-aa1b-f3a8197034c8;22f47585-b42f-46e6-aa1b-f3a8197034c8;bDragons;6.542;bTowers;6.175
2325;83225646-44fc-4b24-b429-fc5f779bd968;83225646-44fc-4b24-b429-fc5f779bd968;rDragons;6.174;bTowers;6.355
2326;83225646-44fc-4b24-b429-fc5f779bd968;83225646-44fc-4b24-b429-fc5f779bd968;bHeralds;6.809;bTowers;6.355
2327;83225646-44fc-4b24-b429-fc5f779bd968;83225646-44fc-4b24-b429-fc5f779bd968;rDragons;6.174;bTowers;3.831
2328;83225646-44fc-4b24-b429-fc5f779bd968;83225646-44fc-4b24-b429-fc5f779bd968;bHeralds;6.809;bTowers;3.831
2329;61339c76-2332-4350-88bb-1d5bdcaeeafd;61339c76-2332-4350-88bb-1d5bdcaeeafd;rDragons;6.586;bTowers;4.18
2330;61339c76-2332-4350-88bb-1d5bdcaeeafd;61339c76-2332-4350-88bb-1d5bdcaeeafd;bHeralds;5.768;bTowers;4.18
2331;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;rDragons;6.528;bTowers;3.878
2332;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;bHeralds;6.795;bTowers;3.878
2333;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;rDragons;6.528;bTowers;6.224
2334;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;68f697b0-cb59-4340-b00c-e09ad7ccd2cc;bHeralds;6.795;bTowers;6.224
2335;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;rDragons;10.793;bTowers;3.845
2336;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;bHeralds;6.517;bTowers;3.845
2337;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;rDragons;10.793;bTowers;8.179
2338;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;bHeralds;6.517;bTowers;8.179
2339;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;rDragons;10.793;bTowers;8.465
2340;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;bHeralds;6.517;bTowers;8.465
2341;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;rDragons;10.793;bTowers;5.942
2342;3de9227b-5d7f-45ce-be44-78cc4dd68df4;3de9227b-5d7f-45ce-be44-78cc4dd68df4;bHeralds;6.517;bTowers;5.942
2343;f0861638-076e-4d5e-821c-01289b14795f;;;;bTowers;8.277
2344;4363eed1-e8ef-4174-9fe6-ed5f69b2342c;4363eed1-e8ef-4174-9fe6-ed5f69b2342c;bHeralds;8.97;bTowers;3.745
2345;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;rHeralds;6.447;bTowers;3.804
2346;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bDragons;6.329;bTowers;3.804
2347;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;rHeralds;6.447;bTowers;6.349
2348;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bab8e8ae-c9c3-4b58-a889-cfe3846f0314;bDragons;6.329;bTowers;6.349
2349;bdf21033-2bcb-470f-8597-653a90aa9a66;bdf21033-2bcb-470f-8597-653a90aa9a66;rHeralds;10.618;bTowers;3.817
2350;8c3dcda4-041c-45a3-bb25-ed7c1c72f7c5;;;;bTowers;4.075
2351;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;bHeralds;5.922;bTowers;3.707
2352;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;bDragons;10.192;bTowers;3.707
2353;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;bHeralds;5.922;bTowers;5.812
2354;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;e8b85a3c-b85b-4c7e-9c9b-5c9010c7c073;bDragons;10.192;bTowers;5.812
2355;e51c9632-315e-43c0-b17a-2bc076ffb889;;;;bTowers;4.14
2356;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;rDragons;6.055;bTowers;7.388
2357;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;bHeralds;6.017;bTowers;7.388
2358;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;rDragons;6.055;bTowers;3.825
2359;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;bHeralds;6.017;bTowers;3.825
2360;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;rDragons;6.055;bTowers;7.796
2361;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;bHeralds;6.017;bTowers;7.796
2362;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;rDragons;6.055;bTowers;5.755
2363;eceb0347-118b-4f16-9b60-11d5a23dab54;eceb0347-118b-4f16-9b60-11d5a23dab54;bHeralds;6.017;bTowers;5.755
2364;bea53c75-2ee6-457a-8579-399e3de40893;bea53c75-2ee6-457a-8579-399e3de40893;rDragons;6.364;bTowers;5.726
2365;bea53c75-2ee6-457a-8579-399e3de40893;bea53c75-2ee6-457a-8579-399e3de40893;bHeralds;6.103;bTowers;5.726
2366;bea53c75-2ee6-457a-8579-399e3de40893;bea53c75-2ee6-457a-8579-399e3de40893;rDragons;6.364;bTowers;3.85
2367;bea53c75-2ee6-457a-8579-399e3de40893;bea53c75-2ee6-457a-8579-399e3de40893;bHeralds;6.103;bTowers;3.85
2368;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;rDragons;5.576;bTowers;3.773
2369;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;bHeralds;5.967;bTowers;3.773
2370;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;rDragons;5.576;bTowers;5.769
2371;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;8aee20c1-3126-48f8-a8f8-cf63d6bca7e1;bHeralds;5.967;bTowers;5.769
2372;a80874f7-c542-4d31-82ad-ae9ba46718a8;a80874f7-c542-4d31-82ad-ae9ba46718a8;bHeralds;8.021;bTowers;10.72
2373;02912002-eff7-4cbb-bf76-f9ee79d009b1;02912002-eff7-4cbb-bf76-f9ee79d009b1;bHeralds;5.694;bTowers;5.771
2374;02912002-eff7-4cbb-bf76-f9ee79d009b1;02912002-eff7-4cbb-bf76-f9ee79d009b1;bHeralds;5.694;bTowers;3.77
2375;6f905dae-e421-451c-a783-935d6c7689aa;;;;bTowers;9.115
2376;e2be6047-14de-465d-98b4-f2d2e033a76d;e2be6047-14de-465d-98b4-f2d2e033a76d;bHeralds;10.684;bTowers;10.186
2377;a4f50365-f156-4320-a7d4-ac24b49d10c8;a4f50365-f156-4320-a7d4-ac24b49d10c8;bHeralds;6.093;bTowers;3.83
2378;a4f50365-f156-4320-a7d4-ac24b49d10c8;a4f50365-f156-4320-a7d4-ac24b49d10c8;bHeralds;6.093;bTowers;5.691
2379;845cbabb-3014-4ecf-899e-03cab8456749;845cbabb-3014-4ecf-899e-03cab8456749;rHeralds;9.37;bTowers;3.871
2380;845cbabb-3014-4ecf-899e-03cab8456749;845cbabb-3014-4ecf-899e-03cab8456749;rDragons;10.815;bTowers;3.871
2381;7a14555c-780a-43d2-8c91-efdcbbeeee13;7a14555c-780a-43d2-8c91-efdcbbeeee13;bDragons;6.011;bTowers;3.308
2382;7a14555c-780a-43d2-8c91-efdcbbeeee13;7a14555c-780a-43d2-8c91-efdcbbeeee13;bDragons;6.011;bTowers;5.742
2383;01b2d005-cf35-4352-a408-44efb78200d8;01b2d005-cf35-4352-a408-44efb78200d8;rDragons;3.945;bTowers;3.848
2384;01b2d005-cf35-4352-a408-44efb78200d8;01b2d005-cf35-4352-a408-44efb78200d8;rDragons;3.945;bTowers;5.887
2385;e975fd67-0003-4b73-b358-d51584d49e05;;;;bTowers;5.726
2386;e975fd67-0003-4b73-b358-d51584d49e05;;;;bTowers;3.282
2387;a131fbc4-53fc-4321-87b4-c477045d2078;;;;bTowers;10.931
2388;a131fbc4-53fc-4321-87b4-c477045d2078;;;;bTowers;3.726
2389;f5f4a4ed-54bb-430b-91c0-4e2cba34c61a;;;;bTowers;10.701
2390;e887a84e-31e9-4b59-8ae4-f97d55ffc34c;;;;bTowers;10.836
2391;828b34ad-85ef-4ee6-838b-2e84cdf965ae;828b34ad-85ef-4ee6-838b-2e84cdf965ae;bDragons;6.304;bTowers;3.526
2392;828b34ad-85ef-4ee6-838b-2e84cdf965ae;828b34ad-85ef-4ee6-838b-2e84cdf965ae;bDragons;6.304;bTowers;5.777
2393;828b34ad-85ef-4ee6-838b-2e84cdf965ae;828b34ad-85ef-4ee6-838b-2e84cdf965ae;bDragons;6.304;bTowers;8.426
2394;a55a955a-d676-4b7f-8be3-a864f010a469;a55a955a-d676-4b7f-8be3-a864f010a469;rDragons;6.366;bTowers;3.881
2395;a55a955a-d676-4b7f-8be3-a864f010a469;a55a955a-d676-4b7f-8be3-a864f010a469;rDragons;6.366;bTowers;6.325
2396;cc06243f-10a2-4531-b8b6-3c7c47443964;cc06243f-10a2-4531-b8b6-3c7c47443964;bDragons;7.282;bTowers;10.764
2397;1000dfc9-7864-4e05-85d8-1036b5459253;;;;bTowers;3.772
2398;1000dfc9-7864-4e05-85d8-1036b5459253;;;;bTowers;6.268
2399;4f3c17ca-589c-417e-910b-6a42a0e00796;;;;bTowers;3.293
2400;4f3c17ca-589c-417e-910b-6a42a0e00796;;;;bTowers;5.614
2401;9a48c4da-3d0d-4f7b-ab3d-bb89aa0bfbb4;9a48c4da-3d0d-4f7b-ab3d-bb89aa0bfbb4;bDragons;6.485;bTowers;6.375
2402;9a48c4da-3d0d-4f7b-ab3d-bb89aa0bfbb4;9a48c4da-3d0d-4f7b-ab3d-bb89aa0bfbb4;bDragons;6.485;bTowers;4.271
2403;1a8c4b00-dedc-41b3-9f0c-52165f259421;1a8c4b00-dedc-41b3-9f0c-52165f259421;rDragons;9.055;bTowers;4.059
2404;820d1ace-2665-4283-95bf-44d480bcb3ed;820d1ace-2665-4283-95bf-44d480bcb3ed;rDragons;9.76;bTowers;3.813
2405;820d1ace-2665-4283-95bf-44d480bcb3ed;820d1ace-2665-4283-95bf-44d480bcb3ed;rDragons;9.76;bTowers;6.329
2406;035369f4-4c29-452d-9fa8-88f5e7947a7a;035369f4-4c29-452d-9fa8-88f5e7947a7a;rDragons;10.171;bTowers;6.354
2407;035369f4-4c29-452d-9fa8-88f5e7947a7a;035369f4-4c29-452d-9fa8-88f5e7947a7a;bHeralds;10.78;bTowers;6.354
2408;035369f4-4c29-452d-9fa8-88f5e7947a7a;035369f4-4c29-452d-9fa8-88f5e7947a7a;rDragons;10.171;bTowers;3.861
2409;035369f4-4c29-452d-9fa8-88f5e7947a7a;035369f4-4c29-452d-9fa8-88f5e7947a7a;bHeralds;10.78;bTowers;3.861
2410;aeab476e-9e01-455e-8465-3cdc039d326f;;;;bTowers;3.717
